utterance,meaning,valence,probability,affect_prior
21,10000,2,2.1761e-08,0.79135
51,10000,2,1.7186e-08,0.79135
101,10000,2,3.9991e-08,0.79135
201,10000,2,2.4596e-07,0.79135
501,10000,2,5.1605e-07,0.79135
1001,10000,2,6.6964e-07,0.79135
2001,10000,2,6.6964e-07,0.79135
10001,10000,2,2.4043e-06,0.79135
20,21,2,0.030776,0.36846
50,21,2,0.0023244,0.36846
100,21,2,0.0054156,0.36846
200,21,2,0.033347,0.36846
500,21,2,0.070141,0.36846
1000,21,2,0.091076,0.36846
2000,21,2,0.091076,0.36846
10000,21,2,0.10765,0.36846
21,21,2,0.25777,0.36846
51,21,2,0.0023375,0.36846
101,21,2,0.0054391,0.36846
201,21,2,0.033452,0.36846
501,21,2,0.070187,0.36846
1001,21,2,0.091076,0.36846
2001,21,2,0.091076,0.36846
10001,21,2,0.10765,0.36846
20,51,2,0.0042403,0.375
50,51,2,0.033755,0.375
100,51,2,0.0077591,0.375
200,51,2,0.047777,0.375
500,51,2,0.10049,0.375
1000,51,2,0.13049,0.375
2000,51,2,0.13049,0.375
10000,51,2,0.15423,0.375
21,51,2,0.0042403,0.375
51,51,2,0.28215,0.375
101,51,2,0.0077926,0.375
201,51,2,0.047927,0.375
501,51,2,0.10056,0.375
1001,51,2,0.13049,0.375
2001,51,2,0.13049,0.375
10001,51,2,0.15423,0.375
20,101,2,0.0029399,0.4512
50,101,2,0.0023089,0.4512
100,101,2,0.039268,0.4512
200,101,2,0.033125,0.4512
500,101,2,0.069674,0.4512
1000,101,2,0.09047,0.4512
2000,101,2,0.09047,0.4512
10000,101,2,0.10693,0.4512
21,101,2,0.0029399,0.4512
51,101,2,0.0023219,0.4512
101,101,2,0.31597,0.4512
201,101,2,0.033229,0.4512
501,101,2,0.06972,0.4512
1001,101,2,0.09047,0.4512
2001,101,2,0.09047,0.4512
10001,101,2,0.10693,0.4512
20,201,2,0.00039103,0.57484
50,201,2,0.0003071,0.57484
100,201,2,0.00071553,0.57484
200,201,2,0.021471,0.57484
500,201,2,0.0092672,0.57484
1000,201,2,0.012033,0.57484
2000,201,2,0.012033,0.57484
10000,201,2,0.014223,0.57484
21,201,2,0.00039103,0.57484
51,201,2,0.00030883,0.57484
101,201,2,0.00071862,0.57484
201,201,2,0.16087,0.57484
501,201,2,0.0092733,0.57484
1001,201,2,0.012033,0.57484
2001,201,2,0.012033,0.57484
10001,201,2,0.014223,0.57484
20,501,2,0.00035647,0.74442
50,501,2,0.00027995,0.74442
100,501,2,0.00065228,0.74442
200,501,2,0.0040164,0.74442
500,501,2,0.027917,0.74442
1000,501,2,0.01097,0.74442
2000,501,2,0.01097,0.74442
10000,501,2,0.012966,0.74442
21,501,2,0.00035647,0.74442
51,501,2,0.00028153,0.74442
101,501,2,0.0006551,0.74442
201,501,2,0.0040291,0.74442
501,501,2,0.18679,0.74442
1001,501,2,0.01097,0.74442
2001,501,2,0.01097,0.74442
10001,501,2,0.012966,0.74442
20,1001,2,0.00019126,0.79135
50,1001,2,0.00015021,0.79135
100,1001,2,0.00034998,0.79135
200,1001,2,0.002155,0.79135
500,1001,2,0.0045327,0.79135
1000,1001,2,0.017878,0.79135
2000,1001,2,0.0058856,0.79135
10000,1001,2,0.0069567,0.79135
21,1001,2,0.00019126,0.79135
51,1001,2,0.00015105,0.79135
101,1001,2,0.00035149,0.79135
201,1001,2,0.0021618,0.79135
501,1001,2,0.0045357,0.79135
1001,1001,2,0.11574,0.79135
2001,1001,2,0.0058856,0.79135
10001,1001,2,0.0069567,0.79135
20,2001,2,0.00019126,0.79135
50,2001,2,0.00015021,0.79135
100,2001,2,0.00034998,0.79135
200,2001,2,0.002155,0.79135
500,2001,2,0.0045327,0.79135
1000,2001,2,0.0058856,0.79135
2000,2001,2,0.017878,0.79135
10000,2001,2,0.0069567,0.79135
21,2001,2,0.00019126,0.79135
51,2001,2,0.00015105,0.79135
101,2001,2,0.00035149,0.79135
201,2001,2,0.0021618,0.79135
501,2001,2,0.0045357,0.79135
1001,2001,2,0.0058856,0.79135
2001,2001,2,0.11574,0.79135
10001,2001,2,0.0069567,0.79135
20,10001,2,2.1761e-08,0.79135
50,10001,2,1.709e-08,0.79135
100,10001,2,3.9819e-08,0.79135
200,10001,2,2.4518e-07,0.79135
500,10001,2,5.1571e-07,0.79135
1000,10001,2,6.6964e-07,0.79135
2000,10001,2,6.6964e-07,0.79135
10000,10001,2,2.4043e-06,0.79135
21,10001,2,2.1761e-08,0.79135
51,10001,2,1.7186e-08,0.79135
101,10001,2,3.9991e-08,0.79135
201,10001,2,2.4596e-07,0.79135
501,10001,2,5.1605e-07,0.79135
1001,10001,2,6.6964e-07,0.79135
2001,10001,2,6.6964e-07,0.79135
10001,10001,2,1.5565e-05,0.79135
