utterance,meaning,valence,probability,affect_prior
50,1000,2,0.00084248,0.71626
100,1000,2,0.0074134,0.71626
200,1000,2,0.011054,0.71626
500,1000,2,0.011054,0.71626
1000,1000,2,0.16694,0.71626
2000,1000,2,0.011054,0.71626
10000,1000,2,0.015491,0.71626
21,1000,2,2.8747e-05,0.71626
51,1000,2,0.00027393,0.71626
101,1000,2,0.0032348,0.71626
201,1000,2,0.0059195,0.71626
501,1000,2,0.0059195,0.71626
1001,1000,2,0.016324,0.71626
2001,1000,2,0.0059195,0.71626
10001,1000,2,0.01549,0.71626
20,2000,2,8.8378e-05,0.71626
50,2000,2,0.00084248,0.71626
100,2000,2,0.0074134,0.71626
200,2000,2,0.011054,0.71626
500,2000,2,0.011054,0.71626
1000,2000,2,0.011054,0.71626
2000,2000,2,0.16694,0.71626
10000,2000,2,0.015491,0.71626
21,2000,2,2.8747e-05,0.71626
51,2000,2,0.00027393,0.71626
101,2000,2,0.0032348,0.71626
201,2000,2,0.0059195,0.71626
501,2000,2,0.0059195,0.71626
1001,2000,2,0.0059195,0.71626
2001,2000,2,0.016324,0.71626
10001,2000,2,0.01549,0.71626
20,10000,2,3.6414e-09,0.71626
50,10000,2,3.4712e-08,0.71626
100,10000,2,3.0545e-07,0.71626
200,10000,2,4.5544e-07,0.71626
500,10000,2,4.5544e-07,0.71626
1000,10000,2,4.5544e-07,0.71626
2000,10000,2,4.5544e-07,0.71626
10000,10000,2,9.6393e-06,0.71626
21,10000,2,1.1844e-09,0.71626
51,10000,2,1.1287e-08,0.71626
101,10000,2,1.3328e-07,0.71626
201,10000,2,2.439e-07,0.71626
501,10000,2,2.439e-07,0.71626
1001,10000,2,2.439e-07,0.71626
2001,10000,2,2.439e-07,0.71626
10001,10000,2,1.76e-06,0.71626
20,21,2,0.036591,0.20154
50,21,2,0.0056737,0.20154
100,21,2,0.049926,0.20154
200,21,2,0.074441,0.20154
500,21,2,0.074441,0.20154
1000,21,2,0.074441,0.20154
2000,21,2,0.074441,0.20154
10000,21,2,0.10433,0.20154
21,21,2,0.18164,0.20154
51,21,2,0.0018448,0.20154
101,21,2,0.021785,0.20154
201,21,2,0.039865,0.20154
501,21,2,0.039865,0.20154
1001,21,2,0.039865,0.20154
2001,21,2,0.039865,0.20154
10001,21,2,0.10432,0.20154
20,51,2,0.00059507,0.42807
50,51,2,0.078241,0.42807
100,51,2,0.049916,0.42807
200,51,2,0.074427,0.42807
500,51,2,0.074427,0.42807
1000,51,2,0.074427,0.42807
2000,51,2,0.074427,0.42807
10000,51,2,0.1043,0.42807
21,51,2,0.00019356,0.42807
51,51,2,0.38097,0.42807
101,51,2,0.02178,0.42807
201,51,2,0.039857,0.42807
501,51,2,0.039857,0.42807
1001,51,2,0.039857,0.42807
2001,51,2,0.039857,0.42807
10001,51,2,0.1043,0.42807
20,101,2,0.00016766,0.6787
50,101,2,0.0015982,0.6787
100,101,2,0.08445,0.6787
200,101,2,0.020969,0.6787
500,101,2,0.020969,0.6787
1000,101,2,0.020969,0.6787
2000,101,2,0.020969,0.6787
10000,101,2,0.029387,0.6787
21,101,2,5.4535e-05,0.6787
51,101,2,0.00051967,0.6787
