utterance,meaning,valence,probability,affect_prior
2000,100,2,0.023037,0.5699
10000,100,2,0.03154,0.5699
21,100,2,0.00010877,0.5699
51,100,2,0.00089764,0.5699
101,100,2,0.031295,0.5699
201,100,2,0.015044,0.5699
501,100,2,0.023037,0.5699
1001,100,2,0.023037,0.5699
2001,100,2,0.023037,0.5699
10001,100,2,0.03154,0.5699
20,200,2,7.8531e-05,0.72796
50,200,2,0.00065846,0.72796
100,200,2,0.004454,0.72796
200,200,2,0.27835,0.72796
500,200,2,0.017225,0.72796
1000,200,2,0.017225,0.72796
2000,200,2,0.017225,0.72796
10000,200,2,0.023582,0.72796
21,200,2,8.1325e-05,0.72796
51,200,2,0.00067117,0.72796
101,200,2,0.0044939,0.72796
201,200,2,0.040427,0.72796
501,200,2,0.017225,0.72796
1001,200,2,0.017225,0.72796
2001,200,2,0.017225,0.72796
10001,200,2,0.023582,0.72796
20,500,2,4.2239e-05,0.78351
50,500,2,0.00035416,0.78351
100,500,2,0.0023957,0.78351
200,500,2,0.0060367,0.78351
500,500,2,0.1997,0.78351
1000,500,2,0.0092647,0.78351
2000,500,2,0.0092647,0.78351
10000,500,2,0.012684,0.78351
21,500,2,4.3742e-05,0.78351
51,500,2,0.000361,0.78351
101,500,2,0.0024171,0.78351
201,500,2,0.0060501,0.78351
501,500,2,0.030055,0.78351
1001,500,2,0.0092647,0.78351
2001,500,2,0.0092647,0.78351
10001,500,2,0.012684,0.78351
20,1000,2,4.2239e-05,0.78351
50,1000,2,0.00035416,0.78351
100,1000,2,0.0023957,0.78351
200,1000,2,0.0060367,0.78351
500,1000,2,0.0092647,0.78351
1000,1000,2,0.1997,0.78351
2000,1000,2,0.0092647,0.78351
10000,1000,2,0.012684,0.78351
21,1000,2,4.3742e-05,0.78351
51,1000,2,0.000361,0.78351
101,1000,2,0.0024171,0.78351
201,1000,2,0.0060501,0.78351
501,1000,2,0.0092647,0.78351
1001,1000,2,0.030055,0.78351
2001,1000,2,0.0092647,0.78351
10001,1000,2,0.012684,0.78351
20,2000,2,4.2239e-05,0.78351
50,2000,2,0.00035416,0.78351
100,2000,2,0.0023957,0.78351
200,2000,2,0.0060367,0.78351
500,2000,2,0.0092647,0.78351
1000,2000,2,0.0092647,0.78351
2000,2000,2,0.1997,0.78351
10000,2000,2,0.012684,0.78351
21,2000,2,4.3742e-05,0.78351
51,2000,2,0.000361,0.78351
101,2000,2,0.0024171,0.78351
201,2000,2,0.0060501,0.78351
501,2000,2,0.0092647,0.78351
1001,2000,2,0.0092647,0.78351
2001,2000,2,0.030055,0.78351
10001,2000,2,0.012684,0.78351
20,10000,2,3.0308e-09,0.78351
50,10000,2,2.5413e-08,0.78351
100,10000,2,1.719e-07,0.78351
200,10000,2,4.3316e-07,0.78351
500,10000,2,6.6478e-07,0.78351
1000,10000,2,6.6478e-07,0.78351
2000,10000,2,6.6478e-07,0.78351
10000,10000,2,1.9618e-05,0.78351
21,10000,2,3.1386e-09,0.78351
51,10000,2,2.5903e-08,0.78351
101,10000,2,1.7344e-07,0.78351
201,10000,2,4.3412e-07,0.78351
501,10000,2,6.6478e-07,0.78351
1001,10000,2,6.6478e-07,0.78351
2001,10000,2,6.6478e-07,0.78351
10001,10000,2,2.9524e-06,0.78351
20,21,2,0.017941,0.2161
50,21,2,0.0047294,0.2161
100,21,2,0.031991,0.2161
200,21,2,0.080612,0.2161
500,21,2,0.12372,0.2161
1000,21,2,0.12372,0.2161
2000,21,2,0.12372,0.2161
10000,21,2,0.16938,0.2161
21,21,2,0.16001,0.2161
51,21,2,0.0048206,0.2161
101,21,2,0.032277,0.2161
201,21,2,0.080791,0.2161
501,21,2,0.12372,0.2161
1001,21,2,0.12372,0.2161
2001,21,2,0.12372,0.2161
10001,21,2,0.16938,0.2161
20,51,2,0.00030394,0.37793
50,51,2,0.027658,0.37793
100,51,2,0.017238,0.37793
200,51,2,0.043438,0.37793
500,51,2,0.066665,0.37793
1000,51,2,0.066665,0.37793
2000,51,2,0.066665,0.37793
10000,51,2,0.091269,0.37793
21,51,2,0.00031475,0.37793
51,51,2,0.23322,0.37793
101,51,2,0.017392,0.37793
201,51,2,0.043534,0.37793
501,51,2,0.066665,0.37793
1001,51,2,0.066665,0.37793
2001,51,2,0.066665,0.37793
10001,51,2,0.091269,0.37793
20,101,2,0.00010556,0.57277
50,101,2,0.00088509,0.57277
100,101,2,0.031332,0.57277
200,101,2,0.015086,0.57277
500,101,2,0.023153,0.57277
1000,101,2,0.023153,0.57277
2000,101,2,0.023153,0.57277
10000,101,2,0.031699,0.57277
21,101,2,0.00010931,0.57277
51,101,2,0.00090217,0.57277
101,101,2,0.23882,0.57277
201,101,2,0.01512,0.57277
501,101,2,0.023153,0.57277
1001,101,2,0.023153,0.57277
2001,101,2,0.023153,0.57277
10001,101,2,0.031699,0.57277
20,201,2,7.8635e-05,0.72891
50,201,2,0.00065932,0.72891
100,201,2,0.0044599,0.72891
200,201,2,0.040438,0.72891
500,201,2,0.017248,0.72891
1000,201,2,0.017248,0.72891
2000,201,2,0.017248,0.72891
10000,201,2,0.023613,0.72891
21,201,2,8.1431e-05,0.72891
51,201,2,0.00067205,0.72891
101,201,2,0.0044998,0.72891
201,201,2,0.27889,0.72891
501,201,2,0.017248,0.72891
1001,201,2,0.017248,0.72891
2001,201,2,0.017248,0.72891
10001,201,2,0.023613,0.72891
20,501,2,4.2239e-05,0.78351
50,501,2,0.00035416,0.78351
