utterance,meaning,valence,probability
10000,5000,1,0.019098600385036017
10000,5001,0,0.00006869824066205205
10000,5001,1,0.018928077167312474
10000,10000,0,0.001059462444271215
10000,10000,1,0.0904363793049393
10000,10001,0,0.0013028661916440992
10000,10001,1,0.11415037116539506
10001,50,0,0.03776562941790463
10001,50,1,0.2417048390267866
10001,51,0,0.034712047015505676
10001,51,1,0.2221615226726589
10001,500,0,0.001458449407023829
10001,500,1,0.07647186177922262
10001,501,0,0.0014721309211610102
10001,501,1,0.07718923384094145
10001,1000,0,0.00031301857262651216
10001,1000,1,0.03608705737109763
10001,1001,0,0.00029617452387530963
10001,1001,1,0.034145152938572135
10001,5000,0,0.00007013354631553456
10001,5000,1,0.019323539640673966
10001,5001,0,0.00006950735393771728
10001,5001,1,0.019151008036739376
10001,10000,0,0.0004900477126588501
10001,10000,1,0.04929717326800813
10001,10001,0,0.00173992601866766
10001,10001,1,0.14608154693562245
