utterance,meaning,valence,probability,affect_prior
0.75751,1090,1570,2,0.0041422
0.75751,1330,1570,2,0.007665
0.75751,1570,1570,2,0.11458
0.75751,10000,1570,2,0.014361
0.75751,351,1570,2,5.3395e-05
0.75751,601,1570,2,0.00013635
0.75751,841,1570,2,0.00056328
0.75751,1091,1570,2,0.0017328
0.75751,1331,1570,2,0.0049458
0.75751,1571,1570,2,0.014183
0.75751,10001,1570,2,0.014361
0.75751,350,10000,2,1.289e-08
1,600,10000,2,3.8822e-08
1,840,10000,2,1.3845e-07
1,1090,10000,2,3.445e-07
1,1330,10000,2,6.3748e-07
1,1570,10000,2,7.3965e-07
1,10000,10000,2,9.3397e-06
1,351,10000,2,4.4407e-09
1,601,10000,2,1.134e-08
1,841,10000,2,4.6846e-08
1,1091,10000,2,1.4411e-07
1,1331,10000,2,4.1133e-07
1,1571,10000,2,4.7552e-07
1,10001,10000,2,2.2095e-06
1,350,351,2,0.036733
0.2355,600,351,2,0.0027573
0.2355,840,351,2,0.0098333
0.2355,1090,351,2,0.024467
0.2355,1330,351,2,0.045275
0.2355,1570,351,2,0.052532
0.2355,10000,351,2,0.084829
0.2355,351,351,2,0.20137
0.2355,601,351,2,0.00080541
0.2355,841,351,2,0.0033272
0.2355,1091,351,2,0.010235
0.2355,1331,351,2,0.029214
0.2355,1571,351,2,0.033773
0.2355,10001,351,2,0.084826
0.2355,350,601,2,0.0025198
0.43982,600,601,2,0.09243
0.43982,840,601,2,0.027064
0.43982,1090,601,2,0.067341
0.43982,1330,601,2,0.12461
0.43982,1570,601,2,0.14459
0.43982,10000,601,2,0.23347
0.43982,351,601,2,0.00086806
0.43982,601,601,2,0.40705
0.43982,841,601,2,0.0091574
0.43982,1091,601,2,0.02817
0.43982,1331,601,2,0.080405
0.43982,1571,601,2,0.092954
0.43982,10001,601,2,0.23347
0.43982,350,841,2,0.0011306
0.55257,600,841,2,0.0034051
0.55257,840,841,2,0.098055
0.55257,1090,841,2,0.030216
0.55257,1330,841,2,0.055913
0.55257,1570,841,2,0.064875
0.55257,10000,841,2,0.10476
0.55257,351,841,2,0.00038949
0.55257,601,841,2,0.00099465
0.55257,841,841,2,0.47938
0.55257,1091,841,2,0.01264
0.55257,1331,841,2,0.036077
0.55257,1571,841,2,0.041708
0.55257,10001,841,2,0.10476
0.55257,350,1091,2,0.00053506
0.65375,600,1091,2,0.0016114
0.65375,840,1091,2,0.0057469
0.65375,1090,1091,2,0.086505
0.65375,1330,1091,2,0.02646
0.65375,1570,1091,2,0.030702
0.65375,10000,1091,2,0.049576
0.65375,351,1091,2,0.00018433
0.65375,601,1091,2,0.00047071
0.65375,841,1091,2,0.0019445
0.65375,1091,1091,2,0.50018
0.65375,1331,1091,2,0.017073
0.65375,1571,1091,2,0.019738
0.65375,10001,1091,2,0.049575
0.65375,350,1331,2,0.00014469
0.70715,600,1331,2,0.00043577
0.70715,840,1331,2,0.0015541
0.70715,1090,1331,2,0.0038669
0.70715,1330,1331,2,0.038022
0.70715,1570,1331,2,0.0083023
0.70715,10000,1331,2,0.013406
0.70715,351,1331,2,4.9845e-05
0.70715,601,1331,2,0.00012729
0.70715,841,1331,2,0.00052583
0.70715,1091,1331,2,0.0016176
0.70715,1331,1331,2,0.33059
0.70715,1571,1331,2,0.0053376
0.70715,10001,1331,2,0.013406
0.70715,350,1571,2,0.00015504
0.75774,600,1571,2,0.00046694
0.75774,840,1571,2,0.0016652
0.75774,1090,1571,2,0.0041435
0.75774,1330,1571,2,0.0076673
0.75774,1570,1571,2,0.042329
0.75774,10000,1571,2,0.014365
0.75774,351,1571,2,5.3411e-05
0.75774,601,1571,2,0.00013639
0.75774,841,1571,2,0.00056344
0.75774,1091,1571,2,0.0017333
0.75774,1331,1571,2,0.0049472
0.75774,1571,1571,2,0.35744
0.75774,10001,1571,2,0.014365
0.75774,350,10001,2,1.289e-08
1,600,10001,2,3.8822e-08
1,840,10001,2,1.3845e-07
1,1090,10001,2,3.445e-07
1,1330,10001,2,6.3748e-07
1,1570,10001,2,7.3965e-07
1,10000,10001,2,3.7703e-06
1,351,10001,2,4.4407e-09
1,601,10001,2,1.134e-08
1,841,10001,2,4.6846e-08
1,1091,10001,2,1.4411e-07
1,1331,10001,2,4.1133e-07
1,1571,10001,2,4.7552e-07
1,10001,10001,2,4.3361e-05
1,
