utterance,meaning,valence,probability,affect_prior
51,50,2,0.036359,0.42171
101,50,2,0.04279,0.42171
201,50,2,0.066347,0.42171
501,50,2,0.066347,0.42171
1001,50,2,0.066347,0.42171
2001,50,2,0.066347,0.42171
10001,50,2,0.10256,0.42171
20,100,2,0.00013136,0.67555
50,100,2,0.0012658,0.67555
100,100,2,0.32143,0.67555
200,100,2,0.018887,0.67555
500,100,2,0.018887,0.67555
1000,100,2,0.018887,0.67555
2000,100,2,0.018887,0.67555
10000,100,2,0.029195,0.67555
21,100,2,0.0001391,0.67555
51,100,2,0.0012926,0.67555
101,100,2,0.046004,0.67555
201,100,2,0.018887,0.67555
501,100,2,0.018887,0.67555
1001,100,2,0.018887,0.67555
2001,100,2,0.018887,0.67555
10001,100,2,0.029195,0.67555
20,200,2,6.9565e-05,0.71626
50,200,2,0.00067034,0.71626
100,200,2,0.0064037,0.71626
200,200,2,0.23802,0.71626
500,200,2,0.010002,0.71626
1000,200,2,0.010002,0.71626
2000,200,2,0.010002,0.71626
10000,200,2,0.015462,0.71626
21,200,2,7.3668e-05,0.71626
51,200,2,0.00068457,0.71626
101,200,2,0.0064509,0.71626
201,200,2,0.034895,0.71626
501,200,2,0.010002,0.71626
1001,200,2,0.010002,0.71626
2001,200,2,0.010002,0.71626
10001,200,2,0.015462,0.71626
20,500,2,6.9565e-05,0.71626
50,500,2,0.00067034,0.71626
100,500,2,0.0064037,0.71626
200,500,2,0.010002,0.71626
500,500,2,0.23802,0.71626
1000,500,2,0.010002,0.71626
2000,500,2,0.010002,0.71626
10000,500,2,0.015462,0.71626
21,500,2,7.3668e-05,0.71626
51,500,2,0.00068457,0.71626
101,500,2,0.0064509,0.71626
201,500,2,0.010002,0.71626
501,500,2,0.034895,0.71626
1001,500,2,0.010002,0.71626
2001,500,2,0.010002,0.71626
10001,500,2,0.015462,0.71626
20,1000,2,6.9565e-05,0.71626
50,1000,2,0.00067034,0.71626
100,1000,2,0.0064037,0.71626
200,1000,2,0.010002,0.71626
500,1000,2,0.010002,0.71626
1000,1000,2,0.23802,0.71626
2000,1000,2,0.010002,0.71626
10000,1000,2,0.015462,0.71626
21,1000,2,7.3668e-05,0.71626
51,1000,2,0.00068457,0.71626
101,1000,2,0.0064509,0.71626
201,1000,2,0.010002,0.71626
501,1000,2,0.010002,0.71626
1001,1000,2,0.034895,0.71626
2001,1000,2,0.010002,0.71626
10001,1000,2,0.015462,0.71626
20,2000,2,6.9565e-05,0.71626
50,2000,2,0.00067034,0.71626
100,2000,2,0.0064037,0.71626
200,2000,2,0.010002,0.71626
500,2000,2,0.010002,0.71626
1000,2000,2,0.010002,0.71626
2000,2000,2,0.23802,0.71626
10000,2000,2,0.015462,0.71626
21,2000,2,7.3668e-05,0.71626
51,2000,2,0.00068457,0.71626
101,2000,2,0.0064509,0.71626
201,2000,2,0.010002,0.71626
501,2000,2,0.010002,0.71626
1001,2000,2,0.010002,0.71626
2001,2000,2,0.034895,0.71626
10001,2000,2,0.015462,0.71626
20,10000,2,2.8662e-09,0.71626
50,10000,2,2.762e-08,0.71626
100,10000,2,2.6385e-07,0.71626
200,10000,2,4.1212e-07,0.71626
500,10000,2,4.1212e-07,0.71626
1000,10000,2,4.1212e-07,0.71626
2000,10000,2,4.1212e-07,0.71626
10000,10000,2,1.516e-05,0.71626
21,10000,2,3.0353e-09,0.71626
51,10000,2,2.8206e-08,0.71626
101,10000,2,2.6579e-07,0.71626
201,10000,2,4.1212e-07,0.71626
501,10000,2,4.1212e-07,0.71626
1001,10000,2,4.1212e-07,0.71626
2001,10000,2,4.1212e-07,0.71626
10001,10000,2,2.2225e-06,0.71626
20,21,2,0.016279,0.20154
50,21,2,0.0045144,0.20154
100,21,2,0.043126,0.20154
200,21,2,0.067361,0.20154
