utterance,meaning,valence,probability
10000,500,1,0.11626389243898261
10000,501,0,0.0023369888711417645
10000,501,1,0.10913660401360437
10000,1000,0,0.0008086283041101631
10000,1000,1,0.08426231576201673
10000,1001,0,0.0007374607620392438
10000,1001,1,0.07684637215541067
10000,5000,0,0.00016331167470450981
10000,5000,1,0.050028219279836236
10000,5001,0,0.00016449509263715109
10000,5001,1,0.050390742607951004
10000,10000,0,0.001470405571674719
10000,10000,1,0.18945809407785166
10000,10001,0,0.00114479370216754
10000,10001,1,0.15234501858783134
10001,50,0,0.01128006995178046
10001,50,1,0.07017477369029264
10001,51,0,0.011893117231768517
10001,51,1,0.0739886200865042
10001,500,0,0.0025723664163793364
10001,500,1,0.12012865719173388
10001,501,0,0.002414673455988268
10001,501,1,0.1127644483217426
10001,1000,0,0.0008355081728487926
10001,1000,1,0.08706330600164033
10001,1001,0,0.0007619749280444997
10001,1001,1,0.07940084667241434
10001,5000,0,0.0001687403696404033
10001,5000,1,0.051691223110686774
10001,5001,0,0.00016996312594214538
10001,5001,1,0.05206579719119901
10001,10000,0,0.0006770870253687252
10001,10000,1,0.10196927748053879
10001,10001,0,0.0017291972034412333
10001,10001,1,0.218250352372045
