utterance,meaning,valence,probability,affect_prior
2000,2001,1,0.0054019,0.77438
10000,2001,1,0.00027835,0.77438
21,2001,1,0.0015227,0.77438
51,2001,1,0.0012302,0.77438
101,2001,1,0.00094703,0.77438
201,2001,1,0.00070981,0.77438
501,2001,1,0.00028823,0.77438
1001,2001,1,0.00026881,0.77438
2001,2001,1,0.047742,0.77438
10001,2001,1,0.00027835,0.77438
20,10001,1,8.7782e-08,0.77438
50,10001,1,7.0917e-08,0.77438
100,10001,1,5.4595e-08,0.77438
200,10001,1,4.0919e-08,0.77438
500,10001,1,1.6638e-08,0.77438
1000,10001,1,1.5515e-08,0.77438
2000,10001,1,1.2298e-08,0.77438
10000,10001,1,4.0635e-07,0.77438
21,10001,1,8.7782e-08,0.77438
51,10001,1,7.0917e-08,0.77438
101,10001,1,5.4595e-08,0.77438
201,10001,1,4.0919e-08,0.77438
501,10001,1,1.6616e-08,0.77438
1001,10001,1,1.5496e-08,0.77438
2001,10001,1,1.2298e-08,0.77438
10001,10001,1,3.5913e-06,0.77438
20,20,2,0.085146,0.21085
50,20,2,0.0004443,0.21085
100,20,2,0.00034204,0.21085
200,20,2,0.00025636,0.21085
500,20,2,0.00045527,0.21085
1000,20,2,0.003776,0.21085
2000,20,2,0.012714,0.21085
10000,20,2,0.01659,0.21085
21,20,2,0.0097852,0.21085
51,20,2,0.0004443,0.21085
101,20,2,0.00034204,0.21085
201,20,2,0.00025636,0.21085
501,20,2,0.00045644,0.21085
1001,20,2,0.0037786,0.21085
2001,20,2,0.012714,0.21085
10001,20,2,0.01659,0.21085
20,50,2,0.00084384,0.21085
50,50,2,0.10555,0.21085
100,50,2,0.00052481,0.21085
200,50,2,0.00039335,0.21085
500,50,2,0.00069854,0.21085
1000,50,2,0.0057938,0.21085
2000,50,2,0.019508,0.21085
10000,50,2,0.025455,0.21085
21,50,2,0.00084384,0.21085
51,50,2,0.01213,0.21085
101,50,2,0.00052481,0.21085
201,50,2,0.00039335,0.21085
501,50,2,0.00070035,0.21085
1001,50,2,0.0057977,0.21085
2001,50,2,0.019508,0.21085
10001,50,2,0.025455,0.21085
20,100,2,0.0013012,0.21085
50,100,2,0.0010512,0.21085
100,100,2,0.12529,0.21085
200,100,2,0.00060654,0.21085
500,100,2,0.0010771,0.21085
1000,100,2,0.0089338,0.21085
2000,100,2,0.03008,0.21085
10000,100,2,0.03925,0.21085
21,100,2,0.0013012,0.21085
51,100,2,0.0010512,0.21085
101,100,2,0.014399,0.21085
201,100,2,0.00060654,0.21085
501,100,2,0.0010799,0.21085
1001,100,2,0.0089399,0.21085
2001,100,2,0.03008,0.21085
10001,100,2,0.03925,0.21085
20,200,2,0.0019653,0.21085
50,200,2,0.0015877,0.21085
100,200,2,0.0012223,0.21085
200,200,2,0.14183,0.21085
500,200,2,0.0016269,0.21085
1000,200,2,0.013493,0.21085
2000,200,2,0.045432,0.21085
10000,200,2,0.059283,0.21085
21,200,2,0.0019653,0.21085
51,200,2,0.0015877,0.21085
101,200,2,0.0012223,0.21085
201,200,2,0.0163,0.21085
501,200,2,0.0016311,0.21085
1001,200,2,0.013503,0.21085
2001,200,2,0.045432,0.21085
10001,200,2,0.059283,0.21085
20,500,2,0.0064129,0.35817
50,500,2,0.0051809,0.35817
100,500,2,0.0039884,0.35817
200,500,2,0.0029894,0.35817
500,500,2,0.28808,0.35817
1000,500,2,0.044031,0.35817
2000,500,2,0.14825,0.35817
10000,500,2,0.19345,0.35817
21,500,2,0.0064129,0.35817
51,500,2,0.0051809,0.35817
101,500,2,0.0039884,0.35817
201,500,2,0.0029894,0.35817
501,500,2,0.036195,0.35817
1001,500,2,0.044061,0.35817
2001,500,2,0.14825,0.35817
10001,500,2,0.19345,0.35817
20,1000,2,0.0032849,0.62473
50,1000,2,0.0026538,0.62473
100,1000,2,0.002043,0.62473
200,1000,2,0.0015312,0.62473
500,1000,2,0.0027193,0.62473
1000,1000,2,0.41764,0.62473
2000,1000,2,0.075939,0.62473
10000,1000,2,0.09909,0.62473
21,1000,2,0.0032849,0.62473
51,1000,2,0.0026538,0.62473
101,1000,2,0.002043,0.62473
201,1000,2,0.0015312,0.62473
501,1000,2,0.0027263,0.62473
1001,1000,2,0.065698,0.62473
2001,1000,2,0.075939,0.62473
10001,1000,2,0.09909,0.62473
20,2000,2,0.00061878,0.77438
50,2000,2,0.0004999,0.77438
100,2000,2,0.00038484,0.77438
200,2000,2,0.00028844,0.77438
500,2000,2,0.00051223,0.77438
1000,2000,2,0.0042485,0.77438
2000,2000,2,0.17743,0.77438
10000,2000,2,0.018666,0.77438
21,2000,2,0.00061878,0.77438
51,2000,2,0.0004999,0.77438
101,2000,2,0.00038484,0.77438
201,2000,2,0.00028844,0.77438
501,2000,2,0.00051356,0.77438
1001,2000,2,0.0042514,0.77438
2001,2000,2,0.032113,0.77438
10001,2000,2,0.018666,0.77438
20,10000,2,3.5671e-08,0.77438
50,10000,2,2.8818e-08,0.77438
100,10000,2,2.2185e-08,0.77438
200,10000,2,1.6628e-08,0.77438
500,10000,2,2.9529e-08,0.77438
1000,10000,2,2.4492e-07,0.77438
2000,10000,2,8.2464e-07,0.77438
10000,10000,2,1.3347e-05,0.77438
21,10000,2,3.5671e-08,0.77438
51,10000,2,2.8818e-08,0.77438
101,10000,2,2.2185e-08,0.77438
201,10000,2,1.6628e-08,0.77438
501,10000,2,2.9606e-08,0.77438
1001,10000,2,2.4508e-07,0.77438
2001,10000,2,8.2464e-07,0.77438
10001,10000,2,2.4156e-06,0.77438
20,21,2,0.0097852,0.21085
50,21,2,0.0004443,0.21085
100,21,2,0.00034204,0.21085
200,21,2,0.00025636,0.21085
500,21,2,0.00045527,0.21085
1000,21,2,0.003776,0.21085
2000,21,2,0.012714,0.21085
10000,21,2,0.01659,0.21085
21,21,2,0.085146,0.21085
51,21,2,0.0004443,0.21085
101,21,2,0.00034204,0.21085
201,21,2,0.00025636,0.21085
501,21,2,0.00045644,0.21085
1001,21,2,0.0037786,0.21085
2001,21,2,0.012714,0.21085
10001,21,2,0.01659,0.21085
20,51,2,0.00084384,0.21085
50,51,2,0.01213,0.21085
100,51,2,0.00052481,0.21085
200,51,2,0.00039335,0.21085
500,51,2,0.00069854,0.21085
1000,51,2,0.0057938,0.21085
2000,51,2,0.019508,0.21085
10000,51,2,0.025455,0.21085
21,51,2,0.00084384,0.21085
51,51,2,0.10555,0.21085
