utterance,meaning,valence,probability
841,601,2,0.0054046
1091,601,2,0.032436
1331,601,2,0.10331
1571,601,2,0.11134
10001,601,2,0.22354
350,841,2,0.00056154
600,841,2,0.0019964
840,841,2,0.081679
1090,841,2,0.037369
1330,841,2,0.075037
1570,841,2,0.079242
10000,841,2,0.099799
351,841,2,0.00020018
601,841,2,0.00059338
841,841,2,0.42665
1091,841,2,0.01448
1331,841,2,0.046121
1571,841,2,0.049706
10001,841,2,0.099794
350,1091,2,0.00035938
600,1091,2,0.0012777
840,1091,2,0.0044523
1090,1091,2,0.12426
1330,1091,2,0.048024
1570,1091,2,0.050715
10000,1091,2,0.063871
351,1091,2,0.00012811
601,1091,2,0.00037976
841,1091,2,0.0015442
1091,1091,2,0.64578
1331,1091,2,0.029518
1571,1091,2,0.031812
10001,1091,2,0.063868
350,1331,2,0.00010108
600,1331,2,0.00035935
840,1331,2,0.0012522
1090,1331,2,0.0067264
1330,1331,2,0.058284
1570,1331,2,0.014264
10000,1331,2,0.017964
351,1331,2,3.6032e-05
601,1331,2,0.00010681
841,1331,2,0.0004343
1091,1331,2,0.0026065
1331,1331,2,0.45882
1571,1331,2,0.008947
10001,1331,2,0.017963
350,1571,2,0.00010669
600,1571,2,0.00037932
840,1571,2,0.0013218
1090,1571,2,0.0071001
1330,1571,2,0.014257
1570,1571,2,0.059853
10000,1571,2,0.018962
351,1571,2,3.8034e-05
601,1571,2,0.00011274
841,1571,2,0.00045843
1091,1571,2,0.0027513
1331,1571,2,0.008763
1571,1571,2,0.46942
10001,1571,2,0.018961
350,10001,2,7.0754e-09
600,10001,2,2.5155e-08
840,10001,2,8.7654e-08
1090,10001,2,4.7085e-07
1330,10001,2,9.4547e-07
1570,10001,2,9.9845e-07
10000,10001,2,4.6341e-06
351,10001,2,2.5222e-09
601,10001,2,7.4765e-09
841,10001,2,3.0401e-08
1091,10001,2,1.8245e-07
1331,10001,2,5.8113e-07
1571,10001,2,6.2629e-07
10001,10001,2,5.653e-05
