utterance,meaning,valence,probability
5000,5000,1,0.38971047188104935
5000,5001,0,0.015407533020022388
5000,5001,1,0.16122518280322365
5000,10000,0,0.00008765306202891221
5000,10000,1,0.015024804378755537
5000,10001,0,0.00008978056353446842
5000,10001,1,0.015389484096686489
5001,50,0,0.0021898730323092856
5001,50,1,0.0005486965710173498
5001,51,0,0.002129876510876153
5001,51,1,0.0005336637882497508
5001,500,0,0.012963172623966688
5001,500,1,0.04823214161563526
5001,501,0,0.01255524061831739
5001,501,1,0.04671434694940899
5001,1000,0,0.00831858816206744
5001,1000,1,0.08605196458969629
5001,1001,0,0.007455374965166068
5001,1001,1,0.07712242149825736
5001,5000,0,0.014531197082334423
5001,5000,1,0.15205516047926226
5001,5001,0,0.050249109066597256
5001,5001,1,0.4525319106548293
5001,10000,0,0.00007397301929587138
5001,10000,1,0.012679878129754015
5001,10001,0,0.00007576848092926639
5001,10001,1,0.012987642162029592
10000,50,0,0.0012988964317188897
10000,50,1,0.0010719436387074987
10000,51,0,0.001263310228110152
10000,51,1,0.0010425753198387993
10000,500,0,0.007688947448825544
10000,500,1,0.09422719243580731
10000,501,0,0.0074469875640722945
10000,501,1,0.09126200106544965
10000,1000,0,0.004934068926020893
10000,1000,1,0.1681126890754545
10000,1001,0,0.00442206456561947
10000,1001,1,0.15066777066511178
10000,5000,0,0.0003894016718295661
10000,5000,1,0.06674819805005491
10000,5001,0,0.0003484462372297951
10000,5001,1,0.0597279368194147
10000,10000,0,0.00711940902644681
10000,10000,1,0.22278401680639873
10000,10001,0,0.002943848775766291
10000,10001,1,0.10650029524812231
10001,50,0,0.0011504573194997677
10001,50,1,0.0009494409062393622
10001,51,0,0.0011189379408833367
10001,51,1,0.0009234288266163652
10001,500,0,0.006810247265091297
10001,500,1,0.08345881979999825
10001,501,0,0.006595938784721287
10001,501,1,0.08083249330279546
10001,1000,0,0.004370198864389222
10001,1000,1,0.14890061203086175
10001,1001,0,0.00391670684635348
10001,1001,1,0.13344931538922267
10001,5000,0,0.0003449004806248684
10001,5000,1,0.05912015087183256
10001,5001,0,0.0003086254718112342
10001,5001,1,0.052902171731723305
10001,10000,0,0.0025456356806957663
10001,10000,1,0.0920940483832031
10001,10001,0,0.010310276122858168
10001,10001,1,0.309897593980579
