utterance,meaning,valence,probability,affect_prior
801,800,2,0.01626,0.5416
1001,800,2,0.0091225,0.5416
2001,800,2,0.034719,0.5416
2501,800,2,0.054972,0.5416
10001,800,2,0.11864,0.5416
300,1000,2,0.0012231,0.62473
500,1000,2,0.0036246,0.62473
800,1000,2,0.011079,0.62473
1000,1000,2,0.32918,0.62473
2000,1000,2,0.055675,0.62473
2500,1000,2,0.069191,0.62473
10000,1000,2,0.089088,0.62473
301,1000,2,0.00042578,0.62473
501,1000,2,0.0011483,0.62473
801,1000,2,0.0034724,0.62473
1001,1000,2,0.01981,0.62473
2001,1000,2,0.02607,0.62473
2501,1000,2,0.041277,0.62473
10001,1000,2,0.089084,0.62473
300,2000,2,0.00049018,0.77438
500,2000,2,0.0014526,0.77438
800,2000,2,0.0044399,0.77438
1000,2000,2,0.0081479,0.77438
2000,2000,2,0.24297,0.77438
2500,2000,2,0.027729,0.77438
10000,2000,2,0.035703,0.77438
301,2000,2,0.00017064,0.77438
501,2000,2,0.00046021,0.77438
801,2000,2,0.0013916,0.77438
1001,2000,2,0.0027452,0.77438
2001,2000,2,0.023326,0.77438
2501,2000,2,0.016542,0.77438
10001,2000,2,0.035701,0.77438
300,2500,2,0.00023488,0.77438
500,2500,2,0.00069604,0.77438
800,2500,2,0.0021275,0.77438
1000,2500,2,0.0039042,0.77438
2000,2500,2,0.010692,0.77438
2500,2500,2,0.14469,0.77438
10000,2500,2,0.017108,0.77438
301,2500,2,8.1765e-05,0.77438
501,2500,2,0.00022052,0.77438
801,2500,2,0.00066682,0.77438
1001,2500,2,0.0013154,0.77438
2001,2500,2,0.0050063,0.77438
2501,2500,2,0.017697,0.77438
10001,2500,2,0.017107,0.77438
300,10000,2,1.037e-08,0.77438
500,10000,2,3.0731e-08,0.77438
800,10000,2,9.3933e-08,0.77438
1000,10000,2,1.7238e-07,0.77438
2000,10000,2,4.7205e-07,0.77438
2500,10000,2,5.8664e-07,0.77438
10000,10000,2,8.2252e-06,0.77438
301,10000,2,3.6101e-09,0.77438
501,10000,2,9.7363e-09,0.77438
801,10000,2,2.9441e-08,0.77438
1001,10000,2,5.8078e-08,0.77438
2001,10000,2,2.2104e-07,0.77438
2501,10000,2,3.4998e-07,0.77438
10001,10000,2,1.6863e-06,0.77438
300,301,2,0.032074,0.21085
500,301,2,0.0022009,0.21085
800,301,2,0.0067272,0.21085
1000,301,2,0.012345,0.21085
2000,301,2,0.033807,0.21085
2500,301,2,0.042014,0.21085
10000,301,2,0.054095,0.21085
301,301,2,0.1788,0.21085
501,301,2,0.00069728,0.21085
801,301,2,0.0021085,0.21085
1001,301,2,0.0041594,0.21085
2001,301,2,0.01583,0.21085
2501,301,2,0.025064,0.21085
10001,301,2,0.054093,0.21085
300,501,2,0.001424,0.35889
500,501,2,0.065864,0.35889
800,501,2,0.012898,0.35889
1000,501,2,0.02367,0.35889
2000,501,2,0.064818,0.35889
2500,501,2,0.080553,0.35889
10000,501,2,0.10372,0.35889
301,501,2,0.00049571,0.35889
501,501,2,0.32024,0.35889
801,501,2,0.0040427,0.35889
1001,501,2,0.0079748,0.35889
2001,501,2,0.030351,0.35889
2501,501,2,0.048056,0.35889
10001,501,2,0.10371,0.35889
300,801,2,0.0016304,0.54208
500,801,2,0.0048314,0.54208
800,801,2,0.10915,0.54208
1000,801,2,0.0271,0.54208
2000,801,2,0.074212,0.54208
2500,801,2,0.092228,0.54208
10000,801,2,0.11875,0.54208
301,801,2,0.00056755,0.54208
501,801,2,0.0015307,0.54208
801,801,2,0.48836,0.54208
1001,801,2,0.0091306,0.54208
2001,801,2,0.03475,0.54208
2501,801,2,0.055021,0.54208
10001,801,2,0.11874,0.54208
300,1001,2,0.0012238,0.62509
500,1001,2,0.0036266,0.62509
800,1001,2,0.011085,0.62509
1000,1001,2,0.11807,0.62509
2000,1001,2,0.055707,0.62509
2500,1001,2,0.069231,0.62509
10000,1001,2,0.089139,0.62509
301,1001,2,0.00042603,0.62509
501,1001,2,0.001149,0.62509
801,1001,2,0.0034744,0.62509
1001,1001,2,0.54548,0.62509
2001,1001,2,0.026085,0.62509
2501,1001,2,0.041301,0.62509
10001,1001,2,0.089135,0.62509
300,2001,2,0.00049018,0.77438
500,2001,2,0.0014526,0.77438
800,2001,2,0.0044399,0.77438
1000,2001,2,0.0081479,0.77438
2000,2001,2,0.092095,0.77438
2500,2001,2,0.027729,0.77438
10000,2001,2,0.035703,0.77438
301,2001,2,0.00017064,0.77438
501,2001,2,0.00046021,0.77438
801,2001,2,0.0013916,0.77438
1001,2001,2,0.0027452,0.77438
2001,2001,2,0.54534,0.77438
2501,2001,2,0.016542,0.77438
10001,2001,2,0.035701,0.77438
300,2501,2,0.00023488,0.77438
500,2501,2,0.00069604,0.77438
800,2501,2,0.0021275,0.77438
1000,2501,2,0.0039042,0.77438
2000,2501,2,0.010692,0.77438
2500,2501,2,0.054842,0.77438
10000,2501,2,0.017108,0.77438
301,2501,2,8.1765e-05,0.77438
501,2501,2,0.00022052,0.77438
801,2501,2,0.00066682,0.77438
1001,2501,2,0.0013154,0.77438
2001,2501,2,0.0050063,0.77438
2501,2501,2,0.41374,0.77438
10001,2501,2,0.017107,0.77438
300,10001,2,1.037e-08,0.77438
500,10001,2,3.0731e-08,0.77438
800,10001,2,9.3933e-08,0.77438
1000,10001,2,1.7238e-07,0.77438
2000,10001,2,4.7205e-07,0.77438
2500,10001,2,5.8664e-07,0.77438
10000,10001,2,3.1177e-06,0.77438
301,10001,2,3.6101e-09,0.77438
501,10001,2,9.7363e-09,0.77438
801,10001,2,2.9441e-08,0.77438
1001,10001,2,5.8078e-08,0.77438
2001,10001,2,2.2104e-07,0.77438
2501,10001,2,3.4998e-07,0.77438
10001,10001,2,3.9425e-05,0.77438
