utterance,meaning,valence,probability,affect_prior
10000,51,2,0.11485,0.40889
11,51,2,0.00041077,0.40889
51,51,2,0.37359,0.40889
101,51,2,0.0044104,0.40889
501,51,2,0.1103,0.40889
1001,51,2,0.10084,0.40889
2001,51,2,0.10295,0.40889
10001,51,2,0.11485,0.40889
10,101,2,0.0019836,0.61265
50,101,2,0.012453,0.61265
100,101,2,0.14894,0.61265
500,101,2,0.19675,0.61265
1000,101,2,0.19214,0.61265
2000,101,2,0.19322,0.61265
10000,101,2,0.19876,0.61265
11,101,2,0.00071087,0.61265
51,101,2,0.0038223,0.61265
101,101,2,0.57705,0.61265
501,101,2,0.19089,0.61265
1001,101,2,0.17451,0.61265
2001,101,2,0.17816,0.61265
10001,101,2,0.19876,0.61265
10,501,2,4.5533e-06,0.6814
50,501,2,2.8587e-05,0.6814
100,501,2,6.1248e-05,0.6814
500,501,2,0.0021129,0.6814
1000,501,2,0.00044105,0.6814
2000,501,2,0.00044353,0.6814
10000,501,2,0.00045626,0.6814
11,501,2,1.6318e-06,0.6814
51,501,2,8.774e-06,0.6814
101,501,2,1.7521e-05,0.6814
501,501,2,0.026821,0.6814
1001,501,2,0.00040058,0.6814
2001,501,2,0.00040896,0.6814
10001,501,2,0.00045625,0.6814
10,1001,2,1.533e-05,0.6814
50,1001,2,9.6247e-05,0.6814
100,1001,2,0.00020621,0.6814
500,1001,2,0.0015206,0.6814
1000,1001,2,0.0069468,0.6814
2000,1001,2,0.0014933,0.6814
10000,1001,2,0.0015362,0.6814
11,1001,2,5.494e-06,0.6814
51,1001,2,2.9541e-05,0.6814
101,1001,2,5.8989e-05,0.6814
501,1001,2,0.0014753,0.6814
1001,1001,2,0.082555,0.6814
2001,1001,2,0.0013769,0.6814
10001,1001,2,0.0015361,0.6814
10,2001,2,1.2757e-05,0.6814
50,2001,2,8.0092e-05,0.6814
100,2001,2,0.0001716,0.6814
500,2001,2,0.0012654,0.6814
1000,2001,2,0.0012357,0.6814
2000,2001,2,0.0058133,0.6814
10000,2001,2,0.0012783,0.6814
11,2001,2,4.5718e-06,0.6814
51,2001,2,2.4582e-05,0.6814
101,2001,2,4.9088e-05,0.6814
501,2001,2,0.0012276,0.6814
1001,2001,2,0.0011223,0.6814
2001,2001,2,0.070134,0.6814
10001,2001,2,0.0012783,0.6814
10,10001,2,5.5429e-09,0.6814
50,10001,2,3.48e-08,0.6814
100,10001,2,7.4561e-08,0.6814
500,10001,2,5.498e-07,0.6814
