utterance,meaning,valence,probability,affect_prior
200,2001,1,0.0024821,0.63915
500,2001,1,0.0024821,0.63915
1000,2001,1,0.0024821,0.63915
2000,2001,1,0.014997,0.63915
10000,2001,1,0.0038325,0.63915
21,2001,1,0.0013786,0.63915
51,2001,1,0.0010913,0.63915
101,2001,1,0.0024821,0.63915
201,2001,1,0.0024821,0.63915
501,2001,1,0.0024821,0.63915
1001,2001,1,0.0024821,0.63915
2001,2001,1,0.11712,0.63915
10001,2001,1,0.0038325,0.63915
20,10001,1,4.9678e-08,0.63915
50,10001,1,3.9369e-08,0.63915
100,10001,1,8.8181e-08,0.63915
200,10001,1,8.8181e-08,0.63915
500,10001,1,8.8181e-08,0.63915
1000,10001,1,8.8181e-08,0.63915
2000,10001,1,8.8181e-08,0.63915
10000,10001,1,8.2267e-07,0.63915
21,10001,1,4.8979e-08,0.63915
51,10001,1,3.8772e-08,0.63915
101,10001,1,8.8181e-08,0.63915
201,10001,1,8.8181e-08,0.63915
501,10001,1,8.8181e-08,0.63915
1001,10001,1,8.8181e-08,0.63915
2001,10001,1,8.8181e-08,0.63915
10001,10001,1,6.4247e-06,0.63915
20,20,2,0.1538,0.20758
50,20,2,0.0066259,0.20758
100,20,2,0.054106,0.20758
200,20,2,0.054106,0.20758
500,20,2,0.054106,0.20758
1000,20,2,0.054106,0.20758
2000,20,2,0.054106,0.20758
10000,20,2,0.083543,0.20758
21,20,2,0.01749,0.20758
51,20,2,0.0067576,0.20758
101,20,2,0.054106,0.20758
201,20,2,0.054106,0.20758
501,20,2,0.054106,0.20758
1001,20,2,0.054106,0.20758
2001,20,2,0.054106,0.20758
10001,20,2,0.083543,0.20758
20,50,2,0.00085902,0.47991
50,50,2,0.36248,0.47991
100,50,2,0.068024,0.47991
200,50,2,0.068024,0.47991
500,50,2,0.068024,0.47991
1000,50,2,0.068024,0.47991
2000,50,2,0.068024,0.47991
10000,50,2,0.10503,0.47991
21,50,2,0.0009168,0.47991
51,50,2,0.047221,0.47991
101,50,2,0.068024,0.47991
201,50,2,0.068024,0.47991
501,50,2,0.068024,0.47991
1001,50,2,0.068024,0.47991
2001,50,2,0.068024,0.47991
10001,50,2,0.10503,0.47991
20,100,2,0.00010639,0.63915
50,100,2,0.0010317,0.63915
100,100,2,0.21148,0.63915
200,100,2,0.0084249,0.63915
500,100,2,0.0084249,0.63915
1000,100,2,0.0084249,0.63915
2000,100,2,0.0084249,0.63915
10000,100,2,0.013009,0.63915
21,100,2,0.00011355,0.63915
51,100,2,0.0010522,0.63915
101,100,2,0.030592,0.63915
201,100,2,0.0084249,0.63915
501,100,2,0.0084249,0.63915
1001,100,2,0.0084249,0.63915
2001,100,2,0.0084249,0.63915
10001,100,2,0.013009,0.63915
20,200,2,0.00010639,0.63915
50,200,2,0.0010317,0.63915
100,200,2,0.0084249,0.63915
200,200,2,0.21148,0.63915
500,200,2,0.0084249,0.63915
1000,200,2,0.0084249,0.63915
2000,200,2,0.0084249,0.63915
10000,200,2,0.013009,0.63915
21,200,2,0.00011355,0.63915
51,200,2,0.0010522,0.63915
101,200,2,0.0084249,0.63915
201,200,2,0.030592,0.63915
501,200,2,0.0084249,0.63915
1001,200,2,0.0084249,0.63915
2001,200,2,0.0084249,0.63915
10001,200,2,0.013009,0.63915
20,500,2,0.00010639,0.63915
50,500,2,0.0010317,0.63915
100,500,2,0.0084249,0.63915
200,500,2,0.0084249,0.63915
500,500,2,0.21148,0.63915
1000,500,2,0.0084249,0.63915
2000,500,2,0.0084249,0.63915
10000,500,2,0.013009,0.63915
21,500,2,0.00011355,0.63915
51,500,2,0.0010522,0.63915
101,500,2,0.0084249,0.63915
201,500,2,0.0084249,0.63915
501,500,2,0.030592,0.63915
1001,500,2,0.0084249,0.63915
2001,500,2,0.0084249,0.63915
10001,500,2,0.013009,0.63915
20,1000,2,0.00010639,0.63915
50,1000,2,0.0010317,0.63915
